inspection_id,date,school_id,has_electricity,has_drinking_water,has_functional_toilet,has_boundary_wall,has_playground,inspector_name,remarks,school_id_raw,school_id_clean,school_id_changed_flag,date_raw,date_clean,date_parse_method,date_ambiguous_flag,date_parse_error_flag,has_electricity_raw,has_electricity_clean,has_electricity_is_unknown_flag,has_drinking_water_raw,has_drinking_water_clean,has_drinking_water_is_unknown_flag,has_functional_toilet_raw,has_functional_toilet_clean,has_functional_toilet_is_unknown_flag,has_boundary_wall_raw,has_boundary_wall_clean,has_boundary_wall_is_unknown_flag,has_playground_raw,has_playground_clean,has_playground_is_unknown_flag,amenities_functional_count,amenities_deficit_count,infrastructure_score,infrastructure_deficit_pct
INSP01034,2025-10-13,SCH0111,True,True,True,True,False,Charan Bhakta,Needs repair,SCH0111,SCH0111,False,13-10-2025,2025-10-13,DASH_DD_MM_YYYY,False,False,haan,True,False,TRUE,True,False,TRUE,True,False,Y,True,False,na,False,False,4.0,1.0,80.0,20.0
INSP00287,2025-09-05,SCH0395,True,True,True,True,True,Warhi Kanda,,SCH-0395,SCH0395,True,09-05-2025,2025-09-05,DASH_MM_DD_AMBIGUOUS,True,False,Haan,True,False,TRUE,True,False,Yes,True,False,Yes,True,False,Haan,True,False,5.0,0.0,100.0,0.0
INSP02331,2026-03-29,SCH0379,,True,False,True,False,Siya Shan,Good condition,SCH0379,SCH0379,False,03-29-2026,2026-03-29,DASH_MM_DD_YYYY,False,False,,,True,TRUE,True,False,No,False,False,TRUE,True,False,FALSE,False,False,2.0,2.0,40.0,40.0
INSP00301,2025-10-31,SCH0078,True,True,True,False,True,Saanvi Tripathi,Toilets locked,SCH-0078,SCH0078,True,31-10-2025,2025-10-31,DASH_DD_MM_YYYY,False,False,Yes,True,False,Hai,True,False,H,True,False,FALSE,False,False,TRUE,True,False,4.0,1.0,80.0,20.0
INSP01510,2025-08-23,SCH0336,True,True,True,True,False,Jagdish Warrior,Toilets locked,S0336,SCH0336,True,23-Aug-25,2025-08-23,TEXT_MONTH,False,False,TRUE,True,False,TRUE,True,False,H,True,False,TRUE,True,False,Nahi hai,False,False,4.0,1.0,80.0,20.0
INSP02020,2025-12-31,SCH0209,True,,False,False,False,Anmol Pau,Needs repair,sch_0209,SCH0209,True,31.12.2025,2025-12-31,DOT_DD_MM_YYYY,False,False,TRUE,True,False,,,True,FALSE,False,False,FALSE,False,False,FALSE,False,False,1.0,3.0,20.0,60.0
INSP01868,2026-01-19,SCH0283,True,True,True,True,True,Ayaan Handa,Good condition,SCH0283,SCH0283,False,19-01-2026,2026-01-19,DASH_DD_MM_YYYY,False,False,TRUE,True,False,TRUE,True,False,Yes,True,False,haan,True,False,TRUE,True,False,5.0,0.0,100.0,0.0
INSP01468,2026-01-18,SCH0452,,True,True,False,False,Quincy Dewan,Toilets locked,SCH0452,SCH0452,False,01-18-2026,2026-01-18,DASH_MM_DD_YYYY,False,False,,,True,TRUE,True,False,Available,True,False,N,False,False,na,False,False,2.0,2.0,40.0,40.0
INSP00066,2025-01-07,SCH0242,True,True,True,True,True,Yadavi Krishnan,,SCH0242,SCH0242,False,01-07-2025,2025-01-07,DASH_MM_DD_AMBIGUOUS,True,False,TRUE,True,False,Haan,True,False,Working,True,False,TRUE,True,False,Hai,True,False,5.0,0.0,100.0,0.0
INSP02340,2026-03-02,SCH0174,True,False,True,False,False,Lohit Sahni,Toilets locked,SCH-0174,SCH0174,True,02.03.2026,2026-03-02,DOT_DD_MM_AMBIGUOUS,True,False,TRUE,True,False,N,False,False,Y,True,False,FALSE,False,False,FALSE,False,False,2.0,3.0,40.0,60.0
INSP00891,2025-12-08,SCH0446,False,True,True,False,True,Radha Mahajan,Average,SCH0446,SCH0446,False,08-Dec-25,2025-12-08,TEXT_MONTH,False,False,FALSE,False,False,Haan,True,False,haan,True,False,FALSE,False,False,TRUE,True,False,3.0,2.0,60.0,40.0
INSP01879,2025-09-29,SCH0430,True,True,True,True,False,,No remarks,SCH0430,SCH0430,False,29-09-2025,2025-09-29,DASH_DD_MM_YYYY,False,False,TRUE,True,False,TRUE,True,False,TRUE,True,False,TRUE,True,False,0,False,False,4.0,1.0,80.0,20.0
INSP01972,2025-07-21,SCH0168,True,True,True,True,True,Kalpit Varkey,Needs repair,SCH0168,SCH0168,False,21-07-2025,2025-07-21,DASH_DD_MM_YYYY,False,False,TRUE,True,False,Haan,True,False,1,True,False,Y,True,False,Functional,True,False,5.0,0.0,100.0,0.0
INSP02657,2025-12-16,SCH0125,False,True,True,True,True,,,sch_0125,SCH0125,True,12-16-2025,2025-12-16,DASH_MM_DD_YYYY,False,False,FALSE,False,False,H,True,False,haan,True,False,Haan,True,False,1,True,False,4.0,1.0,80.0,20.0
INSP02976,2026-01-09,SCH0388,True,True,True,,True,,Average,SCH-0388,SCH0388,True,09-Jan-26,2026-01-09,TEXT_MONTH,False,False,Yes,True,False,TRUE,True,False,H,True,False,,,True,TRUE,True,False,4.0,0.0,80.0,0.0
INSP00231,2025-01-07,SCH0365,True,True,True,True,True,Irya Patla,Needs repair,sch_0365,SCH0365,True,01-07-2025,2025-01-07,DASH_MM_DD_AMBIGUOUS,True,False,Y,True,False,TRUE,True,False,TRUE,True,False,TRUE,True,False,TRUE,True,False,5.0,0.0,100.0,0.0
INSP00504,2025-04-17,SCH0265,True,True,False,True,True,Balvan Babu,Needs repair,SCH0265,SCH0265,False,17-Apr-25,2025-04-17,TEXT_MONTH,False,False,Yes,True,False,Haan,True,False,FALSE,False,False,haan,True,False,haan,True,False,4.0,1.0,80.0,20.0
INSP01353,2025-08-17,SCH0179,True,True,True,True,True,Veda Sethi,No remarks,sch0179,SCH0179,True,17-08-2025,2025-08-17,DASH_DD_MM_YYYY,False,False,TRUE,True,False,Y,True,False,Hai,True,False,TRUE,True,False,haan,True,False,5.0,0.0,100.0,0.0
INSP01511,2025-04-24,SCH0419,,True,True,True,,Gabriel Bhakta,Average,SCH-0419,SCH0419,True,04-24-2025,2025-04-24,DASH_MM_DD_YYYY,False,False,,,True,Functional,True,False,TRUE,True,False,Available,True,False,,,True,3.0,0.0,60.0,0.0
INSP01613,2026-01-12,SCH0361,False,True,True,False,True,Ekta Pingle,No remarks,S0361,SCH0361,True,12.01.2026,2026-01-12,DOT_DD_MM_AMBIGUOUS,True,False,0,False,False,TRUE,True,False,Yes,True,False,Kharab,False,False,TRUE,True,False,3.0,2.0,60.0,40.0
INSP01375,2025-09-29,SCH0310,True,True,,True,True,Ojas Mohanty,No remarks,SCH0310,SCH0310,False,29.09.2025,2025-09-29,DOT_DD_MM_YYYY,False,False,TRUE,True,False,TRUE,True,False,,,True,Haan,True,False,TRUE,True,False,4.0,0.0,80.0,0.0
INSP01005,2025-04-19,SCH0138,True,False,True,False,False,Qasim Walia,Average,SCH0138,SCH0138,False,19-04-2025,2025-04-19,DASH_DD_MM_YYYY,False,False,TRUE,True,False,No,False,False,Hai,True,False,0,False,False,Nahi,False,False,2.0,3.0,40.0,60.0
INSP00837,2025-03-05,SCH0428,True,True,True,True,True,Ethan Som,Good condition,sch_0428,SCH0428,True,03-05-2025,2025-03-05,DASH_MM_DD_AMBIGUOUS,True,False,Y,True,False,TRUE,True,False,TRUE,True,False,TRUE,True,False,TRUE,True,False,5.0,0.0,100.0,0.0
INSP01724,2025-06-15,SCH0348,,True,True,True,True,Yadavi Suresh,No remarks,SCH0348,SCH0348,False,15-06-2025,2025-06-15,DASH_DD_MM_YYYY,False,False,,,True,TRUE,True,False,haan,True,False,TRUE,True,False,TRUE,True,False,4.0,0.0,80.0,0.0
INSP00375,2026-02-19,SCH0204,False,True,,True,True,Warjas Solanki,No remarks,sch0204,SCH0204,True,19-Feb-26,2026-02-19,TEXT_MONTH,False,False,No,False,False,TRUE,True,False,,,True,TRUE,True,False,1,True,False,3.0,1.0,60.0,20.0
INSP01399,2025-12-07,SCH0517,True,True,True,True,True,Osha Mandal,,SCH0517,SCH0517,False,12-07-2025,2025-12-07,DASH_MM_DD_AMBIGUOUS,True,False,1,True,False,Y,True,False,Functional,True,False,Haan,True,False,Haan,True,False,5.0,0.0,100.0,0.0
INSP02226,2025-09-10,SCH0431,True,False,True,True,True,Ekanta Karpe,Toilets locked,SCH0431,SCH0431,False,09-10-2025,2025-09-10,DASH_MM_DD_AMBIGUOUS,True,False,Yes,True,False,FALSE,False,False,TRUE,True,False,Available,True,False,TRUE,True,False,4.0,1.0,80.0,20.0
INSP01993,2025-11-21,SCH0214,True,,False,True,False,Raghav Saxena,,SCH-0214,SCH0214,True,21-Nov-25,2025-11-21,TEXT_MONTH,False,False,TRUE,True,False,,,True,na,False,False,Yes,True,False,FALSE,False,False,2.0,2.0,40.0,40.0
INSP02012,2025-11-25,SCH0223,True,False,True,False,False,,,SCH0223,SCH0223,False,11-25-2025,2025-11-25,DASH_MM_DD_YYYY,False,False,1,True,False,FALSE,False,False,Y,True,False,FALSE,False,False,na,False,False,2.0,3.0,40.0,60.0
INSP00752,2026-01-04,SCH0381,True,True,True,True,True,Rajata Srinivas,Toilets locked,SCH0381,SCH0381,False,01-04-2026,2026-01-04,DASH_MM_DD_AMBIGUOUS,True,False,H,True,False,haan,True,False,TRUE,True,False,Hai,True,False,H,True,False,5.0,0.0,100.0,0.0
INSP00100,2025-01-08,SCH0033,True,True,True,True,True,Onkar Sarma,Average,sch_0033,SCH0033,True,01-08-2025,2025-01-08,DASH_MM_DD_AMBIGUOUS,True,False,Hai,True,False,TRUE,True,False,TRUE,True,False,haan,True,False,1,True,False,5.0,0.0,100.0,0.0
INSP01923,2025-04-05,SCH0253,True,True,True,True,False,Harita Toor,Needs repair,SCH0253,SCH0253,False,05-Apr-25,2025-04-05,TEXT_MONTH,False,False,Hai,True,False,Yes,True,False,Functional,True,False,H,True,False,FALSE,False,False,4.0,1.0,80.0,20.0
INSP00867,2025-01-10,SCH0495,True,True,True,True,True,Robert Pradhan,,495,SCH0495,True,01-10-2025,2025-01-10,DASH_MM_DD_AMBIGUOUS,True,False,Yes,True,False,TRUE,True,False,TRUE,True,False,TRUE,True,False,TRUE,True,False,5.0,0.0,100.0,0.0
INSP00911,2025-09-18,SCH0400,False,True,True,True,True,,Toilets locked,SCH-0400,SCH0400,True,18-09-2025,2025-09-18,DASH_DD_MM_YYYY,False,False,FALSE,False,False,TRUE,True,False,TRUE,True,False,Functional,True,False,1,True,False,4.0,1.0,80.0,20.0
INSP01477,2025-09-15,SCH0297,False,True,True,True,True,Sanya Tata,Average,sch0297,SCH0297,True,09-15-2025,2025-09-15,DASH_MM_DD_YYYY,False,False,na,False,False,TRUE,True,False,Haan,True,False,Yes,True,False,TRUE,True,False,4.0,1.0,80.0,20.0
INSP00530,2025-12-15,SCH0524,True,,True,False,True,Jonathan Narasimhan,Average,524,SCH0524,True,12-15-2025,2025-12-15,DASH_MM_DD_YYYY,False,False,TRUE,True,False,,,True,TRUE,True,False,Nahi hai,False,False,Hai,True,False,3.0,1.0,60.0,20.0
INSP01261,2025-07-04,SCH0204,True,False,True,False,False,,Toilets locked,SCH0204,SCH0204,False,07-04-2025,2025-07-04,DASH_MM_DD_AMBIGUOUS,True,False,1,True,False,FALSE,False,False,TRUE,True,False,FALSE,False,False,Broken,False,False,2.0,3.0,40.0,60.0
INSP01832,2025-11-15,SCH0362,False,True,True,False,True,Devansh Rai,,sch_0362,SCH0362,True,15-11-2025,2025-11-15,DASH_DD_MM_YYYY,False,False,FALSE,False,False,TRUE,True,False,Hai,True,False,Nahi hai,False,False,Haan,True,False,3.0,2.0,60.0,40.0
INSP00637,2025-10-27,SCH0038,True,False,True,False,False,Noah Mittal,Good condition,SCH0038,SCH0038,False,27-10-2025,2025-10-27,DASH_DD_MM_YYYY,False,False,Y,True,False,FALSE,False,False,haan,True,False,Kharab,False,False,FALSE,False,False,2.0,3.0,40.0,60.0
INSP01270,2025-11-11,SCH0056,True,True,True,True,True,Jeevika Gola,Good condition,SCH0056,SCH0056,False,11-11-2025,2025-11-11,DASH_MM_DD_AMBIGUOUS,True,False,TRUE,True,False,Available,True,False,TRUE,True,False,TRUE,True,False,Yes,True,False,5.0,0.0,100.0,0.0
INSP00186,2025-08-28,SCH0179,True,True,True,True,True,Charita Karan,,SCH-0179,SCH0179,True,28-Aug-25,2025-08-28,TEXT_MONTH,False,False,Yes,True,False,TRUE,True,False,TRUE,True,False,TRUE,True,False,TRUE,True,False,5.0,0.0,100.0,0.0
INSP01382,2025-11-16,SCH0306,True,False,False,True,True,Ekbal Dalal,No remarks,SCH0306,SCH0306,False,16-11-2025,2025-11-16,DASH_DD_MM_YYYY,False,False,Haan,True,False,Nahi,False,False,FALSE,False,False,H,True,False,TRUE,True,False,3.0,2.0,60.0,40.0
INSP01568,2025-06-27,SCH0076,True,True,,True,False,Abdul Kara,Average,sch_0076,SCH0076,True,27-06-2025,2025-06-27,DASH_DD_MM_YYYY,False,False,Y,True,False,TRUE,True,False,,,True,haan,True,False,FALSE,False,False,3.0,1.0,60.0,20.0
INSP00932,2025-09-23,SCH0311,True,,True,,False,Barkha Chaudhuri,Toilets locked,SCH0311,SCH0311,False,23-09-2025,2025-09-23,DASH_DD_MM_YYYY,False,False,Available,True,False,,,True,TRUE,True,False,,,True,0,False,False,2.0,1.0,40.0,20.0
INSP02877,2025-06-08,SCH0404,False,True,True,True,False,Anika Deshmukh,,sch_0404,SCH0404,True,08.06.2025,2025-06-08,DOT_DD_MM_AMBIGUOUS,True,False,FALSE,False,False,TRUE,True,False,Working,True,False,Working,True,False,FALSE,False,False,3.0,2.0,60.0,40.0
INSP01559,2025-11-03,SCH0544,True,True,False,False,False,Triya Acharya,No remarks,SCH0544,SCH0544,False,11-03-2025,2025-11-03,DASH_MM_DD_AMBIGUOUS,True,False,H,True,False,TRUE,True,False,Nahi hai,False,False,Under Repair,False,False,FALSE,False,False,2.0,3.0,40.0,60.0
INSP02810,2025-08-16,SCH0587,False,True,True,False,True,Mohammed Wable,Average,SCH-0587,SCH0587,True,16-08-2025,2025-08-16,DASH_DD_MM_YYYY,False,False,Broken,False,False,TRUE,True,False,TRUE,True,False,FALSE,False,False,Hai,True,False,3.0,2.0,60.0,40.0
INSP01274,2025-07-14,SCH0356,,True,False,True,True,Ekaja Guha,Average,SCH0356,SCH0356,False,14-Jul-25,2025-07-14,TEXT_MONTH,False,False,,,True,TRUE,True,False,FALSE,False,False,TRUE,True,False,H,True,False,3.0,1.0,60.0,20.0
INSP02180,2025-10-25,SCH0591,True,True,True,False,True,Advaith Badal,Average,sch_0591,SCH0591,True,25.10.2025,2025-10-25,DOT_DD_MM_YYYY,False,False,Yes,True,False,TRUE,True,False,TRUE,True,False,FALSE,False,False,TRUE,True,False,4.0,1.0,80.0,20.0
INSP00608,2025-08-26,SCH0580,True,True,False,True,False,David Viswanathan,Toilets locked,sch_0580,SCH0580,True,26-08-2025,2025-08-26,DASH_DD_MM_YYYY,False,False,Y,True,False,TRUE,True,False,No,False,False,TRUE,True,False,FALSE,False,False,3.0,2.0,60.0,40.0
INSP01503,2025-10-16,SCH0140,True,True,True,True,True,Krishna Thaman,Needs repair,SCH0140,SCH0140,False,16-10-2025,2025-10-16,DASH_DD_MM_YYYY,False,False,TRUE,True,False,TRUE,True,False,TRUE,True,False,TRUE,True,False,1,True,False,5.0,0.0,100.0,0.0
INSP00152,2025-05-10,SCH0127,False,True,True,True,False,Zayan Ramakrishnan,Good condition,SCH-0127,SCH0127,True,05-10-2025,2025-05-10,DASH_MM_DD_AMBIGUOUS,True,False,No,False,False,TRUE,True,False,Functional,True,False,TRUE,True,False,FALSE,False,False,3.0,2.0,60.0,40.0
INSP01437,2025-03-04,SCH0373,True,True,True,False,False,Aadhya Sachar,Needs repair,SCH0373,SCH0373,False,03-04-2025,2025-03-04,DASH_MM_DD_AMBIGUOUS,True,False,Hai,True,False,Haan,True,False,TRUE,True,False,na,False,False,FALSE,False,False,3.0,2.0,60.0,40.0
INSP02260,2025-06-22,SCH0239,True,True,,False,True,Girik Wable,No remarks,SCH0239,SCH0239,False,22-Jun-25,2025-06-22,TEXT_MONTH,False,False,Haan,True,False,TRUE,True,False,,,True,FALSE,False,False,TRUE,True,False,3.0,1.0,60.0,20.0
INSP00732,2025-09-13,SCH0480,True,True,False,True,True,Lopa Balay,No remarks,SCH0480,SCH0480,False,13.09.2025,2025-09-13,DOT_DD_MM_YYYY,False,False,TRUE,True,False,Y,True,False,Nahi,False,False,Available,True,False,TRUE,True,False,4.0,1.0,80.0,20.0
INSP02857,2026-02-10,SCH0305,False,False,True,True,True,Vasudha Badami,Toilets locked,SCH0305,SCH0305,False,02-10-2026,2026-02-10,DASH_MM_DD_AMBIGUOUS,True,False,na,False,False,na,False,False,Haan,True,False,TRUE,True,False,TRUE,True,False,3.0,2.0,60.0,40.0
INSP02869,2025-04-21,SCH0566,True,True,True,True,True,Rajeshri Mitra,Toilets locked,SCH0566,SCH0566,False,21-04-2025,2025-04-21,DASH_DD_MM_YYYY,False,False,TRUE,True,False,haan,True,False,TRUE,True,False,Yes,True,False,TRUE,True,False,5.0,0.0,100.0,0.0
INSP00024,2026-03-09,SCH0056,True,True,True,True,False,Bhavna Kamdar,No remarks,SCH0056,SCH0056,False,03-09-2026,2026-03-09,DASH_MM_DD_AMBIGUOUS,True,False,TRUE,True,False,TRUE,True,False,1,True,False,TRUE,True,False,Not Available,False,False,4.0,1.0,80.0,20.0
INSP02627,2025-09-16,SCH0495,False,True,True,True,True,Arunima Krishna,Average,S0495,SCH0495,True,16.09.2025,2025-09-16,DOT_DD_MM_YYYY,False,False,FALSE,False,False,TRUE,True,False,TRUE,True,False,haan,True,False,TRUE,True,False,4.0,1.0,80.0,20.0
INSP00159,2025-10-14,SCH0559,True,True,True,False,False,Nidra Rout,Good condition,SCH0559,SCH0559,False,14.10.2025,2025-10-14,DOT_DD_MM_YYYY,False,False,TRUE,True,False,TRUE,True,False,TRUE,True,False,0,False,False,Nahi hai,False,False,3.0,2.0,60.0,40.0
INSP00862,2025-09-05,SCH0168,False,True,False,True,False,Ishanvi Patil,,SCH0168,SCH0168,False,09-05-2025,2025-09-05,DASH_MM_DD_AMBIGUOUS,True,False,N,False,False,Yes,True,False,FALSE,False,False,H,True,False,FALSE,False,False,2.0,3.0,40.0,60.0
INSP00903,2026-02-24,SCH0331,True,True,False,False,True,Aachal Tella,Toilets locked,SCH-0331,SCH0331,True,24-02-2026,2026-02-24,DASH_DD_MM_YYYY,False,False,Working,True,False,H,True,False,FALSE,False,False,N,False,False,H,True,False,3.0,2.0,60.0,40.0
INSP02981,2026-02-25,SCH0253,True,True,False,False,True,Balendra More,Toilets locked,253,SCH0253,True,25-Feb-26,2026-02-25,TEXT_MONTH,False,False,TRUE,True,False,TRUE,True,False,FALSE,False,False,FALSE,False,False,TRUE,True,False,3.0,2.0,60.0,40.0
INSP01231,2025-08-25,SCH0243,True,True,True,,True,Balveer Garde,Needs repair,SCH-0243,SCH0243,True,25-08-2025,2025-08-25,DASH_DD_MM_YYYY,False,False,TRUE,True,False,1,True,False,TRUE,True,False,,,True,TRUE,True,False,4.0,0.0,80.0,0.0
INSP02377,2025-12-12,SCH0540,True,True,True,False,False,Bina Deshpande,Average,SCH0540,SCH0540,False,12-Dec-25,2025-12-12,TEXT_MONTH,False,False,TRUE,True,False,TRUE,True,False,1,True,False,Kharab,False,False,Nahi hai,False,False,3.0,2.0,60.0,40.0
INSP00445,2025-07-09,SCH0569,True,True,True,False,False,Hiral Ray,Toilets locked,SCH-0569,SCH0569,True,09-Jul-25,2025-07-09,TEXT_MONTH,False,False,H,True,False,1,True,False,Haan,True,False,FALSE,False,False,Kharab,False,False,3.0,2.0,60.0,40.0
INSP00755,2025-07-15,SCH0575,True,True,True,True,False,Dayita Om,Toilets locked,S0575,SCH0575,True,15-07-2025,2025-07-15,DASH_DD_MM_YYYY,False,False,Available,True,False,Functional,True,False,TRUE,True,False,H,True,False,na,False,False,4.0,1.0,80.0,20.0
INSP00924,2025-12-10,SCH0155,True,True,True,True,True,Lucky Ratti,Needs repair,SCH-0155,SCH0155,True,12-10-2025,2025-12-10,DASH_MM_DD_AMBIGUOUS,True,False,TRUE,True,False,Hai,True,False,Yes,True,False,1,True,False,TRUE,True,False,5.0,0.0,100.0,0.0
INSP02988,2025-03-05,SCH0242,False,True,True,True,False,Janaki Bajwa,Average,SCH0242,SCH0242,False,03-05-2025,2025-03-05,DASH_MM_DD_AMBIGUOUS,True,False,No,False,False,Haan,True,False,TRUE,True,False,Yes,True,False,FALSE,False,False,3.0,2.0,60.0,40.0
INSP00312,2026-03-23,SCH0175,True,True,True,False,True,Nihal Panchal,Needs repair,sch0175,SCH0175,True,03-23-2026,2026-03-23,DASH_MM_DD_YYYY,False,False,TRUE,True,False,Haan,True,False,TRUE,True,False,FALSE,False,False,TRUE,True,False,4.0,1.0,80.0,20.0
INSP00549,2026-01-29,SCH0429,True,True,True,False,False,Lila Oak,Toilets locked,SCH0429,SCH0429,False,29-01-2026,2026-01-29,DASH_DD_MM_YYYY,False,False,1,True,False,Yes,True,False,TRUE,True,False,FALSE,False,False,FALSE,False,False,3.0,2.0,60.0,40.0
INSP02105,2026-01-23,SCH0173,True,True,False,False,False,Ati Sankar,No remarks,S0173,SCH0173,True,23-Jan-26,2026-01-23,TEXT_MONTH,False,False,TRUE,True,False,TRUE,True,False,Not Available,False,False,FALSE,False,False,FALSE,False,False,2.0,3.0,40.0,60.0
INSP01625,2025-04-13,SCH0498,False,True,True,False,False,Kevin Gole,,SCH0498,SCH0498,False,13-04-2025,2025-04-13,DASH_DD_MM_YYYY,False,False,FALSE,False,False,TRUE,True,False,TRUE,True,False,0,False,False,Nahi,False,False,2.0,3.0,40.0,60.0
INSP00307,2025-12-28,SCH0595,True,True,True,True,False,David Pillai,Good condition,sch0595,SCH0595,True,28-12-2025,2025-12-28,DASH_DD_MM_YYYY,False,False,TRUE,True,False,TRUE,True,False,TRUE,True,False,H,True,False,Nahi hai,False,False,4.0,1.0,80.0,20.0
INSP00288,2025-11-03,SCH0283,True,False,True,True,True,,Needs repair,S0283,SCH0283,True,03-Nov-25,2025-11-03,TEXT_MONTH,False,False,Yes,True,False,FALSE,False,False,TRUE,True,False,TRUE,True,False,Haan,True,False,4.0,1.0,80.0,20.0
INSP00695,2025-04-09,SCH0278,True,True,True,True,True,Nimrat Prashad,Needs repair,sch_0278,SCH0278,True,09-Apr-25,2025-04-09,TEXT_MONTH,False,False,TRUE,True,False,TRUE,True,False,H,True,False,H,True,False,TRUE,True,False,5.0,0.0,100.0,0.0
INSP00309,2025-10-05,SCH0487,True,True,True,False,False,Osha Kant,Average,SCH0487,SCH0487,False,10-05-2025,2025-10-05,DASH_MM_DD_AMBIGUOUS,True,False,TRUE,True,False,TRUE,True,False,Available,True,False,Nahi hai,False,False,na,False,False,3.0,2.0,60.0,40.0
INSP02444,2026-01-01,SCH0286,True,True,False,True,True,Qarin Mandal,Average,sch0286,SCH0286,True,01-01-2026,2026-01-01,DASH_MM_DD_AMBIGUOUS,True,False,TRUE,True,False,haan,True,False,0,False,False,TRUE,True,False,TRUE,True,False,4.0,1.0,80.0,20.0
INSP00750,2026-03-24,SCH0080,False,True,True,True,True,Udant Sehgal,Toilets locked,sch_0080,SCH0080,True,24.03.2026,2026-03-24,DOT_DD_MM_YYYY,False,False,FALSE,False,False,TRUE,True,False,Haan,True,False,TRUE,True,False,TRUE,True,False,4.0,1.0,80.0,20.0
INSP01602,2026-03-02,SCH0323,True,True,True,,True,Zarna Rama,,SCH0323,SCH0323,False,03-02-2026,2026-03-02,DASH_MM_DD_AMBIGUOUS,True,False,TRUE,True,False,TRUE,True,False,1,True,False,,,True,TRUE,True,False,4.0,0.0,80.0,0.0
INSP01691,2025-07-29,SCH0570,True,True,True,True,False,Advay Sandhu,Average,570,SCH0570,True,29.07.2025,2025-07-29,DOT_DD_MM_YYYY,False,False,TRUE,True,False,Y,True,False,TRUE,True,False,Y,True,False,na,False,False,4.0,1.0,80.0,20.0
INSP01577,2026-03-24,SCH0552,,True,True,,False,,Good condition,SCH-0552,SCH0552,True,24-03-2026,2026-03-24,DASH_DD_MM_YYYY,False,False,,,True,TRUE,True,False,Haan,True,False,,,True,FALSE,False,False,2.0,1.0,40.0,20.0
INSP00909,2025-06-16,SCH0112,True,True,,True,True,Zarna Purohit,No remarks,sch_0112,SCH0112,True,16-Jun-25,2025-06-16,TEXT_MONTH,False,False,H,True,False,Y,True,False,,,True,1,True,False,TRUE,True,False,4.0,0.0,80.0,0.0
INSP00087,2025-12-27,SCH0568,False,True,True,True,True,Sachi Vyas,Average,SCH0568,SCH0568,False,27-12-2025,2025-12-27,DASH_DD_MM_YYYY,False,False,No,False,False,TRUE,True,False,TRUE,True,False,TRUE,True,False,1,True,False,4.0,1.0,80.0,20.0
INSP02504,2025-06-08,SCH0059,True,True,True,True,False,Fitan Kanda,No remarks,SCH-0059,SCH0059,True,06-08-2025,2025-06-08,DASH_MM_DD_AMBIGUOUS,True,False,H,True,False,TRUE,True,False,TRUE,True,False,Yes,True,False,N,False,False,4.0,1.0,80.0,20.0
INSP02958,2025-06-28,SCH0264,True,True,False,True,False,Michael Amble,Toilets locked,SCH0264,SCH0264,False,28.06.2025,2025-06-28,DOT_DD_MM_YYYY,False,False,Yes,True,False,Working,True,False,Nahi,False,False,TRUE,True,False,Under Repair,False,False,3.0,2.0,60.0,40.0
INSP02624,2025-01-09,SCH0035,False,True,True,True,True,Mugdha Dasgupta,No remarks,SCH0035,SCH0035,False,01-09-2025,2025-01-09,DASH_MM_DD_AMBIGUOUS,True,False,FALSE,False,False,Yes,True,False,H,True,False,TRUE,True,False,TRUE,True,False,4.0,1.0,80.0,20.0
INSP00971,2025-08-22,SCH0547,True,True,True,,True,Jairaj Jaggi,Needs repair,SCH0547,SCH0547,False,22-08-2025,2025-08-22,DASH_DD_MM_YYYY,False,False,Yes,True,False,TRUE,True,False,TRUE,True,False,,,True,TRUE,True,False,4.0,0.0,80.0,0.0
INSP00014,2026-05-01,SCH0325,True,True,False,True,True,Falan Sankaran,Needs repair,SCH-0325,SCH0325,True,05-01-2026,2026-05-01,DASH_MM_DD_AMBIGUOUS,True,False,Functional,True,False,TRUE,True,False,FALSE,False,False,haan,True,False,Haan,True,False,4.0,1.0,80.0,20.0
INSP00874,2025-12-09,SCH0011,True,True,True,False,True,,Needs repair,SCH0011,SCH0011,False,12-09-2025,2025-12-09,DASH_MM_DD_AMBIGUOUS,True,False,1,True,False,TRUE,True,False,1,True,False,Nahi,False,False,haan,True,False,4.0,1.0,80.0,20.0
INSP00809,2026-01-28,SCH0064,False,True,False,False,True,Viraj Barad,Good condition,sch_0064,SCH0064,True,28-01-2026,2026-01-28,DASH_DD_MM_YYYY,False,False,No,False,False,TRUE,True,False,Not Available,False,False,FALSE,False,False,TRUE,True,False,2.0,3.0,40.0,60.0
INSP02711,2026-02-23,SCH0168,False,True,False,False,True,Zehaan Kumer,Toilets locked,SCH0168,SCH0168,False,23-02-2026,2026-02-23,DASH_DD_MM_YYYY,False,False,FALSE,False,False,Haan,True,False,FALSE,False,False,Broken,False,False,TRUE,True,False,2.0,3.0,40.0,60.0
INSP00515,2025-05-04,SCH0548,True,True,True,True,False,Vidhi Khalsa,No remarks,SCH-0548,SCH0548,True,05-04-2025,2025-05-04,DASH_MM_DD_AMBIGUOUS,True,False,Haan,True,False,TRUE,True,False,Available,True,False,TRUE,True,False,na,False,False,4.0,1.0,80.0,20.0
INSP02779,2026-08-02,SCH0481,True,True,True,True,False,Sai Mahal,Needs repair,sch0481,SCH0481,True,08-02-2026,2026-08-02,DASH_MM_DD_AMBIGUOUS,True,False,TRUE,True,False,H,True,False,TRUE,True,False,Working,True,False,na,False,False,4.0,1.0,80.0,20.0
